collected_at_utc,source_type,company,title,location,team,url,external_id,posted_at,description_snippet
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,formativgroup,Job Application for DevOps Engineer,,,https://job-boards.greenhouse.io/formativgroup/jobs/4204399009,ddg::https://job-boards.greenhouse.io/formativgroup/jobs/4204399009,,"The role of theDevOps Engineeris to design, implement, and maintain secure, scalable infrastructure and automation systems that enable efficient application deployment and operations, with a strong focus on Kubernetes management and enterprise-grade secrets management solutions like CyberArk Conjur "
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,anaplan,Job Application for DevOps Engineer at Anaplan,,,https://job-boards.greenhouse.io/anaplan/jobs/8480853002,ddg::https://job-boards.greenhouse.io/anaplan/jobs/8480853002,,"We are seeking a skilled and versatileDevOps Engineerto join our team. This role is central to maintaining, upgrading, and ensuring the high availability of our critical DevOps toolchain. The ideal candidate is a hands-on generalist with experience managing a variety of CI/CD and Infrastructure as C"
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,caseguard,Job Application for DevOps Engineer at CaseGuard,,,https://job-boards.greenhouse.io/caseguard/jobs/5012792008,ddg::https://job-boards.greenhouse.io/caseguard/jobs/5012792008,,"CaseGuard is seeking a skilledDevOps Engineerwith expertise in AWS cloud infrastructure and GitLab CI/CD. The ideal candidate will have experience automating deployments, optimizing cloud environments, and ensuring high availability of ASP.NET applications running on AWS."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,remotepeople,Job Application for DevOps Engineer at Remote People,,,https://job-boards.greenhouse.io/remotepeople/jobs/4824362101,ddg::https://job-boards.greenhouse.io/remotepeople/jobs/4824362101,,"We're seeking a SeniorDevOps Engineerto take a lead role in scaling and hardening the infrastructure that powers our global SaaS platform. You'll work on high-impact initiatives that ensure the performance, reliability, and security of our systems as we rapidly grow."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,altium,Job Application for DevOps Engineer at Altium,,,https://job-boards.greenhouse.io/altium/jobs/4659413006,ddg::https://job-boards.greenhouse.io/altium/jobs/4659413006,,"TheDevOps Engineeron the Duro Design team builds and operates the infrastructure platform that enables hardware engineers to ship with confidence every day. You'll own the environments, pipelines, clusters, and databases that power our modern stack—ensuring everything is scalable, secure, and reliab"
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,gongio,Job Application for Senior DevOps Engineer at Gong.io,,,https://job-boards.greenhouse.io/gongio/jobs/4666266006,ddg::https://job-boards.greenhouse.io/gongio/jobs/4666266006,,"We're looking for a SeniorDevOps Engineerto join and scale our U.S.-based DevOps function. You'll join a small team, focused on DevOps tasks in Security-related areas. You'll be pivotal in designing, implementing and maintaining our cloud infrastructure, especially security-related parts of it. You'"
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,pathward,"Job Application for DevOps Engineer Sr at Pathward, N.A.",,,https://job-boards.greenhouse.io/pathward/jobs/5800343004?gh_src=f1e69a5c4us,ddg::https://job-boards.greenhouse.io/pathward/jobs/5800343004?gh_src=f1e69a5c4us,,"At Pathward, we take tremendous pride in our purpose to create financial inclusion for all™. We are a financial empowerment company that works with innovators to increase financial availability, choice, and opportunity for all. We strive to remove barriers that traditional institutions put in the wa"
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,resonate,Job Application for DevOps Engineer at Resonate,,,https://job-boards.greenhouse.io/resonate/jobs/5055887007,ddg::https://job-boards.greenhouse.io/resonate/jobs/5055887007,,"Resonate is a leading provider of high-quality, AI-powered consumer data, intelligence, and technology, empowering marketers to create a more personalized world that increases customer acquisition and lifetime value. Our SaaS platform, Ignite, and our Data-as-a-Service (DaaS) offerings provide unpar"
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,centralreach,"Job Application for Sr. DevOps Engineer, Cloud Security at CentralReach",,,https://job-boards.greenhouse.io/centralreach/jobs/4181860009,ddg::https://job-boards.greenhouse.io/centralreach/jobs/4181860009,,"CentralReach is a leading provider of autism and IDD care software for Applied Behavior Analysis (ABA), multidisciplinary therapy, and special education. Trusted by more than 200,000 users, we enable therapy providers, educators, and employers to scale the way they deliver ABA and related therapies "
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,xai,Job Application for Site Reliability Engineer (SRE) at xAI,,,https://job-boards.greenhouse.io/xai/jobs/4681662007,ddg::https://job-boards.greenhouse.io/xai/jobs/4681662007,,"Site Reliability Engineer (SRE). London, UK. Apply. About xAI. xAI's mission is to create AI systems that can accurately understand the universe and aid ..."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,andurilindustries,Job Application for Senior Site Reliability Engineer at Anduril ...,,,https://job-boards.greenhouse.io/andurilindustries/jobs/5093600007,ddg::https://job-boards.greenhouse.io/andurilindustries/jobs/5093600007,,"We are looking for a Site Reliability Engineer (SRE) to join AGD, our rapidly growing team in Irvine or Costa Mesa. SREs work with external stakeholders to ..."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,peoplefinders,Job Application for Site Reliability Engineer (SRE) at PeopleFinders,,,https://job-boards.greenhouse.io/peoplefinders/jobs/5062627007,ddg::https://job-boards.greenhouse.io/peoplefinders/jobs/5062627007,,"Site Reliability Engineer (SRE) · Architect, maintain, and troubleshoot AWS cloud infrastructure, including VPCs, subnets, routing, security groups, and other ..."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,fireblocks,Site Reliability Engineer (SRE) (Pacific time),,,https://job-boards.greenhouse.io/fireblocks/jobs/4619316006,ddg::https://job-boards.greenhouse.io/fireblocks/jobs/4619316006,,"Site Reliability Engineer (SRE) (Pacific time) · Research Fireblocks blockchain workflows, identify optimization opportunities, issues, and improve monitoring."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,ensono,Site Reliability Engineer,,,https://job-boards.greenhouse.io/ensono/jobs/4671834005,ddg::https://job-boards.greenhouse.io/ensono/jobs/4671834005,,Site Reliability Engineer. Remote - United Kingdom JR012870. At Ensono ... We're looking for Site Reliability Engineering (SRE) to join our growing team.
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,florencehealthcare,Site Reliability Engineer (SRE),,,https://job-boards.greenhouse.io/florencehealthcare/jobs/4643514005,ddg::https://job-boards.greenhouse.io/florencehealthcare/jobs/4643514005,,"We are seeking a Site Reliability Engineer (SRE) to join one of our Scrum teams and help ensure the reliability, scalability, and performance of the Florence™ ..."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,moonlite,Job Application for Sr. Site Reliability Engineer (SRE) at Moonlite,,,https://job-boards.greenhouse.io/moonlite/jobs/4971694008,ddg::https://job-boards.greenhouse.io/moonlite/jobs/4971694008,,"Site Reliability Engineer (SRE). Chicago, IL or Remote. Apply. Moonlite delivers high-performance AI infrastructure for organizations running intensive ..."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,togetherai,Job Application for Site Reliability Engineer at Together AI,,,https://job-boards.greenhouse.io/togetherai/jobs/4753034007,ddg::https://job-boards.greenhouse.io/togetherai/jobs/4753034007,,"About the Role. As a Site Reliability Engineer (SRE) at Together, you are responsible for keeping all user-facing services and production systems running ..."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,spacex,"Job Application for Platform Engineer, Flight Software (Starlink) at SpaceX",,,https://job-boards.greenhouse.io/spacex/jobs/8478286002?gh_jid=8478286002,ddg::https://job-boards.greenhouse.io/spacex/jobs/8478286002?gh_jid=8478286002,,"As a platform engineer on the Starlink flight software team, you will be responsible for the software that enables rapid iteration and deployment of both ground ..."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,pdtpartners,Job Application for Platform Engineer at PDT Partners,,,https://job-boards.greenhouse.io/pdtpartners/jobs/7116729,ddg::https://job-boards.greenhouse.io/pdtpartners/jobs/7116729,,"Platform Engineer · Experience with systems programming and/or software engineering · Practical experience supporting, debugging, and improving production systems ..."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,pinwheelapi,Job Application for Platform Engineer at Pinwheel,,,https://job-boards.greenhouse.io/pinwheelapi/jobs/7671891003,ddg::https://job-boards.greenhouse.io/pinwheelapi/jobs/7671891003,,"Pinwheel is looking for a Platform Engineer who thrives at the intersection of backend engineering, infrastructure, and developer enablement. This role owns the ..."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,khanacademy,"Senior Platform Engineer I, AI Evaluation (24 months fixed-term)",,,https://job-boards.greenhouse.io/khanacademy/jobs/7453480,ddg::https://job-boards.greenhouse.io/khanacademy/jobs/7453480,,"As a Platform Engineer focused on evaluation, you'll be expected to: Be fluent in the range of offline and online evaluation strategies, and when to apply the ..."
2026-03-31 16:54:24,ddg:job-boards.greenhouse.io,propel,Job Application for Senior Platform Engineer at Propel,,,https://job-boards.greenhouse.io/propel/jobs/7445950002,ddg::https://job-boards.greenhouse.io/propel/jobs/7445950002,,We're looking for a self-motivated Senior Platform Engineer to join our Developer Enablement Team within the engineering org at Propel. This role empowers other ...
